Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
25316931878675;Courbe de charge;27/09/2021;26/09/2022;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2022-05-12T01:00:00+02:00;1945
2022-05-12T02:00:00+02:00;1869
2022-05-12T03:00:00+02:00;1693
2022-05-12T04:00:00+02:00;1469
2022-05-12T05:00:00+02:00;1625
2022-05-12T06:00:00+02:00;2092
2022-05-12T07:00:00+02:00;2170
2022-05-12T08:00:00+02:00;2169
2022-05-12T09:00:00+02:00;3546
2022-05-12T10:00:00+02:00;4537
2022-05-12T11:00:00+02:00;4906
2022-05-12T12:00:00+02:00;4684
2022-05-12T13:00:00+02:00;3548
2022-05-12T14:00:00+02:00;5063
2022-05-12T15:00:00+02:00;4504
2022-05-12T16:00:00+02:00;4302
2022-05-12T17:00:00+02:00;4496
2022-05-12T18:00:00+02:00;3494
2022-05-12T19:00:00+02:00;2721
2022-05-12T20:00:00+02:00;2434
2022-05-12T21:00:00+02:00;2374
2022-05-12T22:00:00+02:00;2100
2022-05-12T23:00:00+02:00;1366
2022-05-13T00:00:00+02:00;1377
2022-05-13T01:00:00+02:00;1198
2022-05-13T02:00:00+02:00;1168
2022-05-13T03:00:00+02:00;1280
2022-05-13T04:00:00+02:00;1104
2022-05-13T05:00:00+02:00;1299
2022-05-13T06:00:00+02:00;1865
2022-05-13T07:00:00+02:00;1893
2022-05-13T08:00:00+02:00;2457
2022-05-13T09:00:00+02:00;3153
2022-05-13T10:00:00+02:00;3680
2022-05-13T11:00:00+02:00;3941
2022-05-13T12:00:00+02:00;4006
2022-05-13T13:00:00+02:00;3709
2022-05-13T14:00:00+02:00;3541
2022-05-13T15:00:00+02:00;3510
2022-05-13T16:00:00+02:00;3239
2022-05-13T17:00:00+02:00;3218
2022-05-13T18:00:00+02:00;2045
2022-05-13T19:00:00+02:00;1147
2022-05-13T20:00:00+02:00;1001
2022-05-13T21:00:00+02:00;989
2022-05-13T22:00:00+02:00;986
2022-05-13T23:00:00+02:00;1014
2022-05-14T00:00:00+02:00;1069
2022-05-14T01:00:00+02:00;981
2022-05-14T02:00:00+02:00;974
2022-05-14T03:00:00+02:00;977
2022-05-14T04:00:00+02:00;976
2022-05-14T05:00:00+02:00;1193
2022-05-14T06:00:00+02:00;1739
2022-05-14T07:00:00+02:00;1721
2022-05-14T08:00:00+02:00;1627
2022-05-14T09:00:00+02:00;1878
2022-05-14T10:00:00+02:00;919
2022-05-14T11:00:00+02:00;828
2022-05-14T12:00:00+02:00;973
2022-05-14T13:00:00+02:00;834
2022-05-14T14:00:00+02:00;954
2022-05-14T15:00:00+02:00;784
2022-05-14T16:00:00+02:00;972
2022-05-14T17:00:00+02:00;934
2022-05-14T18:00:00+02:00;987
2022-05-14T19:00:00+02:00;1139
2022-05-14T20:00:00+02:00;987
2022-05-14T21:00:00+02:00;1018
2022-05-14T22:00:00+02:00;1128
2022-05-14T23:00:00+02:00;1005
2022-05-15T00:00:00+02:00;1118
2022-05-15T01:00:00+02:00;1019
2022-05-15T02:00:00+02:00;1078
2022-05-15T03:00:00+02:00;1041
2022-05-15T04:00:00+02:00;975
2022-05-15T05:00:00+02:00;1026
2022-05-15T06:00:00+02:00;1050
2022-05-15T07:00:00+02:00;974
2022-05-15T08:00:00+02:00;918
2022-05-15T09:00:00+02:00;991
2022-05-15T10:00:00+02:00;956
2022-05-15T11:00:00+02:00;948
2022-05-15T12:00:00+02:00;933
2022-05-15T13:00:00+02:00;954
2022-05-15T14:00:00+02:00;908
2022-05-15T15:00:00+02:00;881
2022-05-15T16:00:00+02:00;986
2022-05-15T17:00:00+02:00;941
2022-05-15T18:00:00+02:00;1062
2022-05-15T19:00:00+02:00;1079
2022-05-15T20:00:00+02:00;1182
2022-05-15T21:00:00+02:00;1041
2022-05-15T22:00:00+02:00;1204
2022-05-15T23:00:00+02:00;1047
2022-05-16T00:00:00+02:00;1195
2022-05-16T01:00:00+02:00;1069
2022-05-16T02:00:00+02:00;1126
2022-05-16T03:00:00+02:00;1175
2022-05-16T04:00:00+02:00;1040
2022-05-16T05:00:00+02:00;1332
2022-05-16T06:00:00+02:00;1915
2022-05-16T07:00:00+02:00;1793
2022-05-16T08:00:00+02:00;2119
2022-05-16T09:00:00+02:00;3843
2022-05-16T10:00:00+02:00;4604
2022-05-16T11:00:00+02:00;4935
2022-05-16T12:00:00+02:00;5488
2022-05-16T13:00:00+02:00;4446
2022-05-16T14:00:00+02:00;4665
2022-05-16T15:00:00+02:00;4330
2022-05-16T16:00:00+02:00;4187
2022-05-16T17:00:00+02:00;3675
2022-05-16T18:00:00+02:00;3511
2022-05-16T19:00:00+02:00;2129
2022-05-16T20:00:00+02:00;1975
2022-05-16T21:00:00+02:00;1869
2022-05-16T22:00:00+02:00;1806
2022-05-16T23:00:00+02:00;1809
2022-05-17T00:00:00+02:00;1624
2022-05-17T01:00:00+02:00;1701
2022-05-17T02:00:00+02:00;1460
2022-05-17T03:00:00+02:00;1476
2022-05-17T04:00:00+02:00;1486
2022-05-17T05:00:00+02:00;1312
2022-05-17T06:00:00+02:00;1952
2022-05-17T07:00:00+02:00;1882
2022-05-17T08:00:00+02:00;1868
2022-05-17T09:00:00+02:00;3677
2022-05-17T10:00:00+02:00;4303
2022-05-17T11:00:00+02:00;4318
2022-05-17T12:00:00+02:00;4648
2022-05-17T13:00:00+02:00;3808
2022-05-17T14:00:00+02:00;4354
2022-05-17T15:00:00+02:00;3871
2022-05-17T16:00:00+02:00;3804
2022-05-17T17:00:00+02:00;3466
2022-05-17T18:00:00+02:00;3236
2022-05-17T19:00:00+02:00;3011
2022-05-17T20:00:00+02:00;2663
2022-05-17T21:00:00+02:00;2263
2022-05-17T22:00:00+02:00;2122
2022-05-17T23:00:00+02:00;2122
2022-05-18T00:00:00+02:00;2015
2022-05-18T01:00:00+02:00;2053
2022-05-18T02:00:00+02:00;1915
2022-05-18T03:00:00+02:00;1853
2022-05-18T04:00:00+02:00;1880
2022-05-18T05:00:00+02:00;1988
2022-05-18T06:00:00+02:00;2431
2022-05-18T07:00:00+02:00;3366
2022-05-18T08:00:00+02:00;3731
2022-05-18T09:00:00+02:00;4345
2022-05-18T10:00:00+02:00;5239
2022-05-18T11:00:00+02:00;5403
2022-05-18T12:00:00+02:00;5425
2022-05-18T13:00:00+02:00;4333
2022-05-18T14:00:00+02:00;4966
2022-05-18T15:00:00+02:00;5485
2022-05-18T16:00:00+02:00;5352
2022-05-18T17:00:00+02:00;5638
2022-05-18T18:00:00+02:00;5031
2022-05-18T19:00:00+02:00;4386
2022-05-18T20:00:00+02:00;3901
2022-05-18T21:00:00+02:00;3384
2022-05-18T22:00:00+02:00;3130
2022-05-18T23:00:00+02:00;2803
2022-05-19T00:00:00+02:00;2861
2022-05-19T01:00:00+02:00;2229
2022-05-19T02:00:00+02:00;2389
2022-05-19T03:00:00+02:00;2047
2022-05-19T04:00:00+02:00;2003
2022-05-19T05:00:00+02:00;2163
2022-05-19T06:00:00+02:00;2777
2022-05-19T07:00:00+02:00;2703
2022-05-19T08:00:00+02:00;3015
2022-05-19T09:00:00+02:00;4972
2022-05-19T10:00:00+02:00;5416
2022-05-19T11:00:00+02:00;5271
2022-05-19T12:00:00+02:00;5677
2022-05-19T13:00:00+02:00;4934
2022-05-19T14:00:00+02:00;4110
2022-05-19T15:00:00+02:00;3910
2022-05-19T16:00:00+02:00;3621
2022-05-19T17:00:00+02:00;4224
2022-05-19T18:00:00+02:00;3212
2022-05-19T19:00:00+02:00;2011
2022-05-19T20:00:00+02:00;1646
2022-05-19T21:00:00+02:00;1849
2022-05-19T22:00:00+02:00;1487
2022-05-19T23:00:00+02:00;1658
2022-05-20T00:00:00+02:00;1594
2022-05-20T01:00:00+02:00;1528
2022-05-20T02:00:00+02:00;1561
2022-05-20T03:00:00+02:00;1559
2022-05-20T04:00:00+02:00;1285
2022-05-20T05:00:00+02:00;1613
2022-05-20T06:00:00+02:00;2266
2022-05-20T07:00:00+02:00;2361
2022-05-20T08:00:00+02:00;2499
2022-05-20T09:00:00+02:00;4413
2022-05-20T10:00:00+02:00;5628
2022-05-20T11:00:00+02:00;5585
2022-05-20T12:00:00+02:00;5283
2022-05-20T13:00:00+02:00;4475
2022-05-20T14:00:00+02:00;3761
2022-05-20T15:00:00+02:00;3880
2022-05-20T16:00:00+02:00;3707
2022-05-20T17:00:00+02:00;3590
2022-05-20T18:00:00+02:00;3149
2022-05-20T19:00:00+02:00;2585
2022-05-20T20:00:00+02:00;1643
2022-05-20T21:00:00+02:00;1737
2022-05-20T22:00:00+02:00;1613
2022-05-20T23:00:00+02:00;1524
2022-05-21T00:00:00+02:00;1543
2022-05-21T01:00:00+02:00;1641
2022-05-21T02:00:00+02:00;1465
2022-05-21T03:00:00+02:00;1368
2022-05-21T04:00:00+02:00;1343
2022-05-21T05:00:00+02:00;1438
2022-05-21T06:00:00+02:00;1275
2022-05-21T07:00:00+02:00;1351
2022-05-21T08:00:00+02:00;1367
2022-05-21T09:00:00+02:00;1347
2022-05-21T10:00:00+02:00;1287
2022-05-21T11:00:00+02:00;1319
2022-05-21T12:00:00+02:00;1477
2022-05-21T13:00:00+02:00;1572
2022-05-21T14:00:00+02:00;1553
2022-05-21T15:00:00+02:00;1594
2022-05-21T16:00:00+02:00;1581
2022-05-21T17:00:00+02:00;1603
2022-05-21T18:00:00+02:00;1742
2022-05-21T19:00:00+02:00;1697
2022-05-21T20:00:00+02:00;1608
2022-05-21T21:00:00+02:00;1586
2022-05-21T22:00:00+02:00;1525
2022-05-21T23:00:00+02:00;1600
2022-05-22T00:00:00+02:00;1547
2022-05-22T01:00:00+02:00;1535
2022-05-22T02:00:00+02:00;1454
2022-05-22T03:00:00+02:00;1408
2022-05-22T04:00:00+02:00;1415
2022-05-22T05:00:00+02:00;1351
2022-05-22T06:00:00+02:00;1288
2022-05-22T07:00:00+02:00;1252
2022-05-22T08:00:00+02:00;1188
2022-05-22T09:00:00+02:00;1143
2022-05-22T10:00:00+02:00;1272
2022-05-22T11:00:00+02:00;1295
2022-05-22T12:00:00+02:00;1355
2022-05-22T13:00:00+02:00;1304
2022-05-22T14:00:00+02:00;1658
2022-05-22T15:00:00+02:00;1685
2022-05-22T16:00:00+02:00;1706
2022-05-22T17:00:00+02:00;1667
2022-05-22T18:00:00+02:00;1690
2022-05-22T19:00:00+02:00;1752
2022-05-22T20:00:00+02:00;1723
2022-05-22T21:00:00+02:00;1566
2022-05-22T22:00:00+02:00;1556
2022-05-22T23:00:00+02:00;1632
2022-05-23T00:00:00+02:00;1598
2022-05-23T01:00:00+02:00;1577
2022-05-23T02:00:00+02:00;1565
2022-05-23T03:00:00+02:00;1443
2022-05-23T04:00:00+02:00;1339
2022-05-23T05:00:00+02:00;1469
2022-05-23T06:00:00+02:00;2329
2022-05-23T07:00:00+02:00;1977
2022-05-23T08:00:00+02:00;2094
2022-05-23T09:00:00+02:00;3667
2022-05-23T10:00:00+02:00;4097
2022-05-23T11:00:00+02:00;4835
2022-05-23T12:00:00+02:00;5642
2022-05-23T13:00:00+02:00;5231
2022-05-23T14:00:00+02:00;4617
2022-05-23T15:00:00+02:00;5263
2022-05-23T16:00:00+02:00;5097
2022-05-23T17:00:00+02:00;4884
2022-05-23T18:00:00+02:00;4314
2022-05-23T19:00:00+02:00;3483
2022-05-23T20:00:00+02:00;2705
2022-05-23T21:00:00+02:00;2167
2022-05-23T22:00:00+02:00;2080
2022-05-23T23:00:00+02:00;2150
2022-05-24T00:00:00+02:00;1961
2022-05-24T01:00:00+02:00;1730
2022-05-24T02:00:00+02:00;1979
2022-05-24T03:00:00+02:00;1902
2022-05-24T04:00:00+02:00;1814
2022-05-24T05:00:00+02:00;1811
2022-05-24T06:00:00+02:00;2354
2022-05-24T07:00:00+02:00;2645
2022-05-24T08:00:00+02:00;2784
2022-05-24T09:00:00+02:00;3927
2022-05-24T10:00:00+02:00;4730
2022-05-24T11:00:00+02:00;5702
2022-05-24T12:00:00+02:00;6300
2022-05-24T13:00:00+02:00;5096
2022-05-24T14:00:00+02:00;4694
2022-05-24T15:00:00+02:00;4737
2022-05-24T16:00:00+02:00;4787
2022-05-24T17:00:00+02:00;4638
2022-05-24T18:00:00+02:00;3289
2022-05-24T19:00:00+02:00;1400
2022-05-24T20:00:00+02:00;1363
2022-05-24T21:00:00+02:00;1289
2022-05-24T22:00:00+02:00;1209
2022-05-24T23:00:00+02:00;1211
2022-05-25T00:00:00+02:00;1201
2022-05-25T01:00:00+02:00;1200
2022-05-25T02:00:00+02:00;1197
2022-05-25T03:00:00+02:00;1186
2022-05-25T04:00:00+02:00;1201
2022-05-25T05:00:00+02:00;1131
2022-05-25T06:00:00+02:00;1549
2022-05-25T07:00:00+02:00;2185
2022-05-25T08:00:00+02:00;2377
2022-05-25T09:00:00+02:00;3397
2022-05-25T10:00:00+02:00;3824
2022-05-25T11:00:00+02:00;4430
2022-05-25T12:00:00+02:00;5162
2022-05-25T13:00:00+02:00;3647
2022-05-25T14:00:00+02:00;3665
2022-05-25T15:00:00+02:00;3285
2022-05-25T16:00:00+02:00;3061
2022-05-25T17:00:00+02:00;3175
2022-05-25T18:00:00+02:00;3331
2022-05-25T19:00:00+02:00;2348
2022-05-25T20:00:00+02:00;1750
2022-05-25T21:00:00+02:00;1609
2022-05-25T22:00:00+02:00;1603
2022-05-25T23:00:00+02:00;1628
2022-05-26T00:00:00+02:00;1433
2022-05-26T01:00:00+02:00;1614
2022-05-26T02:00:00+02:00;1280
2022-05-26T03:00:00+02:00;1079
2022-05-26T04:00:00+02:00;1115
2022-05-26T05:00:00+02:00;1165
2022-05-26T06:00:00+02:00;1148
2022-05-26T07:00:00+02:00;1026
2022-05-26T08:00:00+02:00;1276
2022-05-26T09:00:00+02:00;1947
2022-05-26T10:00:00+02:00;2146
2022-05-26T11:00:00+02:00;2231
2022-05-26T12:00:00+02:00;2464
2022-05-26T13:00:00+02:00;2409
2022-05-26T14:00:00+02:00;2279
2022-05-26T15:00:00+02:00;2271
2022-05-26T16:00:00+02:00;2660
2022-05-26T17:00:00+02:00;2674
2022-05-26T18:00:00+02:00;2173
2022-05-26T19:00:00+02:00;1662
2022-05-26T20:00:00+02:00;1758
2022-05-26T21:00:00+02:00;1877
2022-05-26T22:00:00+02:00;1668
2022-05-26T23:00:00+02:00;1504
2022-05-27T00:00:00+02:00;1291
2022-05-27T01:00:00+02:00;1409
2022-05-27T02:00:00+02:00;1446
2022-05-27T03:00:00+02:00;1338
2022-05-27T04:00:00+02:00;1414
2022-05-27T05:00:00+02:00;1281
2022-05-27T06:00:00+02:00;1301
2022-05-27T07:00:00+02:00;1245
2022-05-27T08:00:00+02:00;1064
2022-05-27T09:00:00+02:00;1832
2022-05-27T10:00:00+02:00;2940
2022-05-27T11:00:00+02:00;3504
2022-05-27T12:00:00+02:00;3521
2022-05-27T13:00:00+02:00;3103
2022-05-27T14:00:00+02:00;3420
2022-05-27T15:00:00+02:00;3530
2022-05-27T16:00:00+02:00;3417
2022-05-27T17:00:00+02:00;3020
2022-05-27T18:00:00+02:00;2799
2022-05-27T19:00:00+02:00;2668
2022-05-27T20:00:00+02:00;2572
2022-05-27T21:00:00+02:00;2579
2022-05-27T22:00:00+02:00;2378
2022-05-27T23:00:00+02:00;2269
2022-05-28T00:00:00+02:00;2203
2022-05-28T01:00:00+02:00;1949
2022-05-28T02:00:00+02:00;2013
2022-05-28T03:00:00+02:00;1473
2022-05-28T04:00:00+02:00;1415
2022-05-28T05:00:00+02:00;1559
2022-05-28T06:00:00+02:00;1465
2022-05-28T07:00:00+02:00;1429
2022-05-28T08:00:00+02:00;1363
2022-05-28T09:00:00+02:00;1460
2022-05-28T10:00:00+02:00;1492
2022-05-28T11:00:00+02:00;1493
2022-05-28T12:00:00+02:00;1924
2022-05-28T13:00:00+02:00;1924
2022-05-28T14:00:00+02:00;1878
2022-05-28T15:00:00+02:00;2196
2022-05-28T16:00:00+02:00;2270
2022-05-28T17:00:00+02:00;2237
2022-05-28T18:00:00+02:00;2406
2022-05-28T19:00:00+02:00;2371
2022-05-28T20:00:00+02:00;2309
2022-05-28T21:00:00+02:00;2222
2022-05-28T22:00:00+02:00;2055
2022-05-28T23:00:00+02:00;1906
2022-05-29T00:00:00+02:00;2004
2022-05-29T01:00:00+02:00;1900
2022-05-29T02:00:00+02:00;1616
2022-05-29T03:00:00+02:00;1524
2022-05-29T04:00:00+02:00;1459
2022-05-29T05:00:00+02:00;1437
2022-05-29T06:00:00+02:00;1364
2022-05-29T07:00:00+02:00;1283
2022-05-29T08:00:00+02:00;1103
2022-05-29T09:00:00+02:00;1335
2022-05-29T10:00:00+02:00;1399
2022-05-29T11:00:00+02:00;1394
2022-05-29T12:00:00+02:00;1258
2022-05-29T13:00:00+02:00;1411
2022-05-29T14:00:00+02:00;1412
2022-05-29T15:00:00+02:00;1656
2022-05-29T16:00:00+02:00;2007
2022-05-29T17:00:00+02:00;2142
2022-05-29T18:00:00+02:00;2133
2022-05-29T19:00:00+02:00;2238
2022-05-29T20:00:00+02:00;2097
2022-05-29T21:00:00+02:00;1852
2022-05-29T22:00:00+02:00;1748
2022-05-29T23:00:00+02:00;1753
2022-05-30T00:00:00+02:00;1503
2022-05-30T01:00:00+02:00;1495
2022-05-30T02:00:00+02:00;1476
2022-05-30T03:00:00+02:00;1476
2022-05-30T04:00:00+02:00;1362
2022-05-30T05:00:00+02:00;1144
2022-05-30T06:00:00+02:00;3445
2022-05-30T07:00:00+02:00;2549
2022-05-30T08:00:00+02:00;3386
2022-05-30T09:00:00+02:00;4787
2022-05-30T10:00:00+02:00;5312
2022-05-30T11:00:00+02:00;5030
2022-05-30T12:00:00+02:00;5770
2022-05-30T13:00:00+02:00;4883
2022-05-30T14:00:00+02:00;5214
2022-05-30T15:00:00+02:00;5561
2022-05-30T16:00:00+02:00;5267
2022-05-30T17:00:00+02:00;4009
2022-05-30T18:00:00+02:00;3412
2022-05-30T19:00:00+02:00;1853
2022-05-30T20:00:00+02:00;1366
2022-05-30T21:00:00+02:00;1287
2022-05-30T22:00:00+02:00;1273
2022-05-30T23:00:00+02:00;1117
2022-05-31T00:00:00+02:00;1215
2022-05-31T01:00:00+02:00;1216
2022-05-31T02:00:00+02:00;1103
2022-05-31T03:00:00+02:00;1199
2022-05-31T04:00:00+02:00;1114
2022-05-31T05:00:00+02:00;1258
2022-05-31T06:00:00+02:00;1964
2022-05-31T07:00:00+02:00;1702
2022-05-31T08:00:00+02:00;1796
2022-05-31T09:00:00+02:00;2991
2022-05-31T10:00:00+02:00;3691
2022-05-31T11:00:00+02:00;3763
2022-05-31T12:00:00+02:00;4661
2022-05-31T13:00:00+02:00;4137
2022-05-31T14:00:00+02:00;4562
2022-05-31T15:00:00+02:00;5046
2022-05-31T16:00:00+02:00;4846
2022-05-31T17:00:00+02:00;4273
2022-05-31T18:00:00+02:00;4478
2022-05-31T19:00:00+02:00;3779
2022-05-31T20:00:00+02:00;3061
2022-05-31T21:00:00+02:00;2550
2022-05-31T22:00:00+02:00;2511
2022-05-31T23:00:00+02:00;2182
2022-06-01T00:00:00+02:00;2021
2022-06-01T01:00:00+02:00;1795
2022-06-01T02:00:00+02:00;1663
2022-06-01T03:00:00+02:00;1792
2022-06-01T04:00:00+02:00;1627
2022-06-01T05:00:00+02:00;1554
2022-06-01T06:00:00+02:00;2009
2022-06-01T07:00:00+02:00;2727
2022-06-01T08:00:00+02:00;3201
2022-06-01T09:00:00+02:00;4274
2022-06-01T10:00:00+02:00;7736
2022-06-01T11:00:00+02:00;5849
2022-06-01T12:00:00+02:00;5804
2022-06-01T13:00:00+02:00;4960
2022-06-01T14:00:00+02:00;4911
2022-06-01T15:00:00+02:00;6300
2022-06-01T16:00:00+02:00;7703
2022-06-01T17:00:00+02:00;7790
2022-06-01T18:00:00+02:00;4858
2022-06-01T19:00:00+02:00;3054
2022-06-01T20:00:00+02:00;2474
2022-06-01T21:00:00+02:00;2242
2022-06-01T22:00:00+02:00;2174
2022-06-01T23:00:00+02:00;2173
2022-06-02T00:00:00+02:00;2071
2022-06-02T01:00:00+02:00;1742
2022-06-02T02:00:00+02:00;1728
2022-06-02T03:00:00+02:00;1807
2022-06-02T04:00:00+02:00;1864
2022-06-02T05:00:00+02:00;1970
2022-06-02T06:00:00+02:00;2884
2022-06-02T07:00:00+02:00;2898
2022-06-02T08:00:00+02:00;3152
2022-06-02T09:00:00+02:00;5833
2022-06-02T10:00:00+02:00;7319
2022-06-02T11:00:00+02:00;8811
2022-06-02T12:00:00+02:00;10289
2022-06-02T13:00:00+02:00;9206
2022-06-02T14:00:00+02:00;9558
2022-06-02T15:00:00+02:00;10672
2022-06-02T16:00:00+02:00;10165
2022-06-02T17:00:00+02:00;9099
2022-06-02T18:00:00+02:00;7949
2022-06-02T19:00:00+02:00;5858
2022-06-02T20:00:00+02:00;3181
2022-06-02T21:00:00+02:00;2997
2022-06-02T22:00:00+02:00;3026
2022-06-02T23:00:00+02:00;2597
2022-06-03T00:00:00+02:00;2400
2022-06-03T01:00:00+02:00;2560
2022-06-03T02:00:00+02:00;2466
2022-06-03T03:00:00+02:00;2422
2022-06-03T04:00:00+02:00;2301
2022-06-03T05:00:00+02:00;2486
2022-06-03T06:00:00+02:00;3461
2022-06-03T07:00:00+02:00;2475
2022-06-03T08:00:00+02:00;2659
2022-06-03T09:00:00+02:00;6511
2022-06-03T10:00:00+02:00;8093
2022-06-03T11:00:00+02:00;7850
2022-06-03T12:00:00+02:00;6897
2022-06-03T13:00:00+02:00;5304
2022-06-03T14:00:00+02:00;6670
2022-06-03T15:00:00+02:00;8045
2022-06-03T16:00:00+02:00;8623
2022-06-03T17:00:00+02:00;7703
2022-06-03T18:00:00+02:00;4628
2022-06-03T19:00:00+02:00;2871
2022-06-03T20:00:00+02:00;2366
2022-06-03T21:00:00+02:00;2253
2022-06-03T22:00:00+02:00;2309
2022-06-03T23:00:00+02:00;2283
2022-06-04T00:00:00+02:00;2281
2022-06-04T01:00:00+02:00;2288
2022-06-04T02:00:00+02:00;2155
2022-06-04T03:00:00+02:00;2214
2022-06-04T04:00:00+02:00;2252
2022-06-04T05:00:00+02:00;1809
2022-06-04T06:00:00+02:00;1787
2022-06-04T07:00:00+02:00;1659
2022-06-04T08:00:00+02:00;1799
2022-06-04T09:00:00+02:00;1762
2022-06-04T10:00:00+02:00;1749
2022-06-04T11:00:00+02:00;2101
2022-06-04T12:00:00+02:00;2627
2022-06-04T13:00:00+02:00;2551
2022-06-04T14:00:00+02:00;2763
2022-06-04T15:00:00+02:00;2779
2022-06-04T16:00:00+02:00;2700
2022-06-04T17:00:00+02:00;2822
2022-06-04T18:00:00+02:00;2981
2022-06-04T19:00:00+02:00;2713
2022-06-04T20:00:00+02:00;2317
2022-06-04T21:00:00+02:00;2381
2022-06-04T22:00:00+02:00;2403
2022-06-04T23:00:00+02:00;2417
2022-06-05T00:00:00+02:00;2350
2022-06-05T01:00:00+02:00;2318
2022-06-05T02:00:00+02:00;2190
2022-06-05T03:00:00+02:00;2243
2022-06-05T04:00:00+02:00;2220
2022-06-05T05:00:00+02:00;2215
2022-06-05T06:00:00+02:00;2009
2022-06-05T07:00:00+02:00;1680
2022-06-05T08:00:00+02:00;1701
2022-06-05T09:00:00+02:00;1709
2022-06-05T10:00:00+02:00;1670
2022-06-05T11:00:00+02:00;1733
2022-06-05T12:00:00+02:00;1795
2022-06-05T13:00:00+02:00;1730
2022-06-05T14:00:00+02:00;2187
2022-06-05T15:00:00+02:00;2280
2022-06-05T16:00:00+02:00;2217
2022-06-05T17:00:00+02:00;2351
2022-06-05T18:00:00+02:00;2202
2022-06-05T19:00:00+02:00;2461
2022-06-05T20:00:00+02:00;2357
2022-06-05T21:00:00+02:00;2281
2022-06-05T22:00:00+02:00;2443
2022-06-05T23:00:00+02:00;2232
2022-06-06T00:00:00+02:00;2292
2022-06-06T01:00:00+02:00;2179
2022-06-06T02:00:00+02:00;2199
2022-06-06T03:00:00+02:00;1763
2022-06-06T04:00:00+02:00;1826
2022-06-06T05:00:00+02:00;1782
2022-06-06T06:00:00+02:00;1769
2022-06-06T07:00:00+02:00;1811
2022-06-06T08:00:00+02:00;1726
2022-06-06T09:00:00+02:00;4178
2022-06-06T10:00:00+02:00;4868
2022-06-06T11:00:00+02:00;4439
2022-06-06T12:00:00+02:00;4863
2022-06-06T13:00:00+02:00;4431
2022-06-06T14:00:00+02:00;4952
2022-06-06T15:00:00+02:00;4654
2022-06-06T16:00:00+02:00;5079
2022-06-06T17:00:00+02:00;4640
2022-06-06T18:00:00+02:00;2913
2022-06-06T19:00:00+02:00;2332
2022-06-06T20:00:00+02:00;2001
2022-06-06T21:00:00+02:00;2069
2022-06-06T22:00:00+02:00;1903
2022-06-06T23:00:00+02:00;2087
2022-06-07T00:00:00+02:00;1898
2022-06-07T01:00:00+02:00;2056
2022-06-07T02:00:00+02:00;1896
2022-06-07T03:00:00+02:00;2071
2022-06-07T04:00:00+02:00;1541
2022-06-07T05:00:00+02:00;1741
2022-06-07T06:00:00+02:00;2076
2022-06-07T07:00:00+02:00;2385
2022-06-07T08:00:00+02:00;3262
2022-06-07T09:00:00+02:00;4607
2022-06-07T10:00:00+02:00;8195
2022-06-07T11:00:00+02:00;8846
2022-06-07T12:00:00+02:00;8936
2022-06-07T13:00:00+02:00;8208
2022-06-07T14:00:00+02:00;7564
2022-06-07T15:00:00+02:00;8226
2022-06-07T16:00:00+02:00;7916
2022-06-07T17:00:00+02:00;7233
2022-06-07T18:00:00+02:00;7830
2022-06-07T19:00:00+02:00;5600
2022-06-07T20:00:00+02:00;2990
2022-06-07T21:00:00+02:00;2853
2022-06-07T22:00:00+02:00;2899
2022-06-07T23:00:00+02:00;2477
2022-06-08T00:00:00+02:00;1927
2022-06-08T01:00:00+02:00;1963
2022-06-08T02:00:00+02:00;1902
2022-06-08T03:00:00+02:00;1726
2022-06-08T04:00:00+02:00;1296
2022-06-08T05:00:00+02:00;1497
2022-06-08T06:00:00+02:00;2542
2022-06-08T07:00:00+02:00;2809
2022-06-08T08:00:00+02:00;3468
2022-06-08T09:00:00+02:00;6410
2022-06-08T10:00:00+02:00;6233
2022-06-08T11:00:00+02:00;5785
2022-06-08T12:00:00+02:00;6256
2022-06-08T13:00:00+02:00;5366
2022-06-08T14:00:00+02:00;6255
2022-06-08T15:00:00+02:00;6886
2022-06-08T16:00:00+02:00;7231
2022-06-08T17:00:00+02:00;6168
2022-06-08T18:00:00+02:00;4039
2022-06-08T19:00:00+02:00;2559
2022-06-08T20:00:00+02:00;2311
2022-06-08T21:00:00+02:00;2163
2022-06-08T22:00:00+02:00;2026
2022-06-08T23:00:00+02:00;1920
2022-06-09T00:00:00+02:00;1692
2022-06-09T01:00:00+02:00;1490
2022-06-09T02:00:00+02:00;1194
2022-06-09T03:00:00+02:00;1313
2022-06-09T04:00:00+02:00;1555
2022-06-09T05:00:00+02:00;1614
2022-06-09T06:00:00+02:00;1689
2022-06-09T07:00:00+02:00;1969
2022-06-09T08:00:00+02:00;2084
2022-06-09T09:00:00+02:00;3600
2022-06-09T10:00:00+02:00;5308
2022-06-09T11:00:00+02:00;5861
2022-06-09T12:00:00+02:00;5709
2022-06-09T13:00:00+02:00;5064
2022-06-09T14:00:00+02:00;4934
2022-06-09T15:00:00+02:00;5538
2022-06-09T16:00:00+02:00;5863
2022-06-09T17:00:00+02:00;5248
2022-06-09T18:00:00+02:00;4802
2022-06-09T19:00:00+02:00;3218
2022-06-09T20:00:00+02:00;2712
2022-06-09T21:00:00+02:00;2713
2022-06-09T22:00:00+02:00;2648
2022-06-09T23:00:00+02:00;2452
